abs_gamma_sum,available_at_ns,board_n_live,control.high.s,control.high.ticks,control.high.within_16,control.high.within_4,control.high.within_8,control.low.s,control.low.ticks,control.low.within_16,control.low.within_4,control.low.within_8,control.offset_s,day,expiry_bucket,extremes_sha256,high.dt_after_available_ns,high.extreme_time_ns,high.s,high.ticks,high.within_16,high.within_4,high.within_8,high_after_available,high_session_bucket,high_time_ns,implied_move,kind,level_id,low.dt_after_available_ns,low.extreme_time_ns,low.s,low.ticks,low.within_16,low.within_4,low.within_8,low_after_available,low_session_bucket,low_time_ns,map_status,mapped_nq,oi_sum,rank,ratio,root,rth_high.s,rth_high.ticks,rth_high.within_16,rth_high.within_4,rth_high.within_8,rth_low.s,rth_low.ticks,rth_low.within_16,rth_low.within_4,rth_low.within_8,s_prior_rth_range,scenario_label,signed_gamma,spot,strike,vol_regime,year
460992486.5311103,1577977200000000000,183,1.8729405812461302,473.8539670552709,False,False,False,0.21401594049300035,54.146032944729086,False,False,False,-2.0,2020-01-02,1-7,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,25140000000000,1578002340000000000,0.12705941875386992,32.146032944729086,False,False,False,True,other,1578002340000000000,1.6657063091431914,key_gamma,QQQ:2020-01-02:key_gamma:1:216.5,-57480000000000,1577919720000000000,2.214015940493,560.1460329447291,False,False,False,False,overnight_or_pre,1577919720000000000,ok,8909.536508236182,271621,1,41.152593571529714,QQQ,0.31678273891197267,80.14603294472909,False,False,False,1.6962293792281782,429.1460329447291,False,False,False,63.25,baseline_proxy_not_known_inventory,82592238.29129685,215.07,216.5,low,2020
460992486.5311103,1577977200000000000,183,1.8729405812461302,473.8539670552709,False,False,False,0.21401594049300035,54.146032944729086,False,False,False,-2.0,2020-01-02,1-7,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,25140000000000,1578002340000000000,0.12705941875386992,32.146032944729086,False,False,False,True,other,1578002340000000000,1.6657063091431914,call_wall,QQQ:2020-01-02:call_wall:1:216.5,-57480000000000,1577919720000000000,2.214015940493,560.1460329447291,False,False,False,False,overnight_or_pre,1577919720000000000,ok,8909.536508236182,271621,1,41.152593571529714,QQQ,0.31678273891197267,80.14603294472909,False,False,False,1.6962293792281782,429.1460329447291,False,False,False,63.25,baseline_proxy_not_known_inventory,82592238.29129685,215.07,216.5,low,2020
460992486.5311103,1577977200000000000,183,0.8007930883114629,202.60065134280012,False,False,False,1.2861634334276675,325.3993486571999,False,False,False,2.0,2020-01-02,1-7,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,25140000000000,1578002340000000000,2.800793088311463,708.6006513428001,False,False,False,True,other,1578002340000000000,1.6657063091431914,put_wall,QQQ:2020-01-02:put_wall:1:212.0,-57480000000000,1577919720000000000,0.7138365665723325,180.60065134280012,False,False,False,False,overnight_or_pre,1577919720000000000,ok,8724.3498371643,271621,1,41.152593571529714,QQQ,2.61106976815336,660.6006513428001,False,False,False,1.2316231278371546,311.6006513428001,False,False,False,63.25,baseline_proxy_not_known_inventory,-68758580.82817891,215.07,212.0,low,2020
460992486.5311103,1577977200000000000,183,13.885618390425474,3513.061452777645,False,False,False,11.798661868686345,2985.061452777645,False,False,False,-1.0,2020-01-02,1-7,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,25140000000000,1578002340000000000,12.885618390425474,3260.061452777645,False,False,False,True,other,1578002340000000000,1.6657063091431914,gamma_flip,QQQ:2020-01-02:gamma_flip:1:196.5,-57480000000000,1577919720000000000,10.798661868686345,2732.061452777645,False,False,False,False,overnight_or_pre,1577919720000000000,ok,8086.484636805589,271621,1,41.152593571529714,QQQ,12.695895070267373,3212.061452777645,False,False,False,11.316448429951167,2863.061452777645,False,False,False,63.25,baseline_proxy_not_known_inventory,,215.07,196.5,low,2020
460992486.5311103,1577977200000000000,183,9.25903366427807,2342.5355170623516,False,False,False,7.172077142538939,1814.5355170623516,False,False,False,2.0,2020-01-02,1-7,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,25140000000000,1578002340000000000,11.259033664278055,2848.535517062348,False,False,False,True,other,1578002340000000000,1.6657063091431914,max_pain,QQQ:2020-01-02:max_pain:1:199.0,-57480000000000,1577919720000000000,9.172077142538924,2320.535517062348,False,False,False,False,overnight_or_pre,1577919720000000000,ok,8189.366120734413,271621,1,41.152593571529714,QQQ,11.069310344119952,2800.535517062348,False,False,False,9.689863703803747,2451.535517062348,False,False,False,63.25,baseline_proxy_not_known_inventory,,215.07,199.0,low,2020
460992486.5311103,1577977200000000000,183,1.1270594187538698,285.1460329447291,False,False,False,3.214015940493,813.1460329447291,False,False,False,1.0,2020-01-02,1-7,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,25140000000000,1578002340000000000,0.12705941875386992,32.146032944729086,False,False,False,True,other,1578002340000000000,1.6657063091431914,top_gamma,QQQ:2020-01-02:top_gamma:1:216.5,-57480000000000,1577919720000000000,2.214015940493,560.1460329447291,False,False,False,False,overnight_or_pre,1577919720000000000,ok,8909.536508236182,271621,1,41.152593571529714,QQQ,0.31678273891197267,80.14603294472909,False,False,False,1.6962293792281782,429.1460329447291,False,False,False,63.25,baseline_proxy_not_known_inventory,,215.07,216.5,low,2020
460992486.5311103,1577977200000000000,183,1.222306690787145,309.24359276914765,False,False,False,0.8646498309519856,218.75640723085235,False,False,False,-2.0,2020-01-02,1-7,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,25140000000000,1578002340000000000,0.7776933092128552,196.75640723085235,False,False,False,True,other,1578002340000000000,1.6657063091431914,top_gamma,QQQ:2020-01-02:top_gamma:2:217.5,-57480000000000,1577919720000000000,2.8646498309519854,724.7564072308523,False,False,False,False,overnight_or_pre,1577919720000000000,ok,8950.689101807713,271621,2,41.152593571529714,QQQ,0.9674166293709578,244.75640723085235,False,False,False,2.3468632696871636,593.7564072308523,False,False,False,63.25,baseline_proxy_not_known_inventory,,215.07,217.5,low,2020
460992486.5311103,1577977200000000000,183,3.800793088311463,961.6006513428001,False,False,False,1.7138365665723325,433.6006513428001,False,False,False,-1.0,2020-01-02,1-7,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,25140000000000,1578002340000000000,2.800793088311463,708.6006513428001,False,False,False,True,other,1578002340000000000,1.6657063091431914,top_gamma,QQQ:2020-01-02:top_gamma:3:212.0,-57480000000000,1577919720000000000,0.7138365665723325,180.60065134280012,False,False,False,False,overnight_or_pre,1577919720000000000,ok,8724.3498371643,271621,3,41.152593571529714,QQQ,2.61106976815336,660.6006513428001,False,False,False,1.2316231278371546,311.6006513428001,False,False,False,63.25,baseline_proxy_not_known_inventory,,215.07,212.0,low,2020
460992486.5311103,1577977200000000000,183,0.22230669078714488,56.243592769147654,False,False,False,1.8646498309519857,471.75640723085235,False,False,False,-1.0,2020-01-02,1-7,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,25140000000000,1578002340000000000,0.7776933092128552,196.75640723085235,False,False,False,True,other,1578002340000000000,1.6657063091431914,top_vanna,QQQ:2020-01-02:top_vanna:1:217.5,-57480000000000,1577919720000000000,2.8646498309519854,724.7564072308523,False,False,False,False,overnight_or_pre,1577919720000000000,ok,8950.689101807713,271621,1,41.152593571529714,QQQ,0.9674166293709578,244.75640723085235,False,False,False,2.3468632696871636,593.7564072308523,False,False,False,63.25,baseline_proxy_not_known_inventory,,215.07,217.5,low,2020
460992486.5311103,1577977200000000000,183,4.800793088311463,1214.6006513428001,False,False,False,2.7138365665723323,686.6006513428001,False,False,False,-2.0,2020-01-02,1-7,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,25140000000000,1578002340000000000,2.800793088311463,708.6006513428001,False,False,False,True,other,1578002340000000000,1.6657063091431914,top_vanna,QQQ:2020-01-02:top_vanna:2:212.0,-57480000000000,1577919720000000000,0.7138365665723325,180.60065134280012,False,False,False,False,overnight_or_pre,1577919720000000000,ok,8724.3498371643,271621,2,41.152593571529714,QQQ,2.61106976815336,660.6006513428001,False,False,False,1.2316231278371546,311.6006513428001,False,False,False,63.25,baseline_proxy_not_known_inventory,,215.07,212.0,low,2020
