abs_gamma_sum,available_at_ns,board_n_live,control.high.s,control.high.ticks,control.high.within_16,control.high.within_4,control.high.within_8,control.low.s,control.low.ticks,control.low.within_16,control.low.within_4,control.low.within_8,control.offset_s,control_high_headline_within_8,control_high_unrestricted_within_8,day,degenerate_board_label,expiry_bucket,extremes_sha256,high.dt_after_available_ns,high.extreme_time_ns,high.s,high.ticks,high.within_16,high.within_4,high.within_8,high_after_available,high_headline_within_16,high_headline_within_4,high_headline_within_8,high_session_bucket,high_time_ns,high_unrestricted_within_16,high_unrestricted_within_4,high_unrestricted_within_8,implied_move,kind,level_id,low.dt_after_available_ns,low.extreme_time_ns,low.s,low.ticks,low.within_16,low.within_4,low.within_8,low_after_available,low_headline_within_16,low_headline_within_4,low_headline_within_8,low_session_bucket,low_time_ns,low_unrestricted_within_16,low_unrestricted_within_4,low_unrestricted_within_8,map_status,mapped_nq,oi_sum,rank,ratio,root,rth_high,rth_high.s,rth_high.ticks,rth_high.within_16,rth_high.within_4,rth_high.within_8,rth_low,rth_low.s,rth_low.ticks,rth_low.within_16,rth_low.within_4,rth_low.within_8,s_prior_rth_range,scenario_label,signed_gamma,spot,strike,vol_regime,year
2152646998.0814247,1634652000000000000,784,4.917880588738592,4765.426290487696,False,False,False,4.26050184776852,4128.426290487696,False,False,False,-1.0,False,False,2021-10-19,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21952783256335,1634673952783256335,3.9178805887385924,3796.426290487696,False,False,False,True,False,False,False,other,1634673952783256335,False,False,False,3.7810622963404508,top_vanna,QQQ:2021-10-19:top_vanna:2:353.0,-54907359284435,1634597092640715565,3.26050184776852,3159.426290487696,False,False,False,False,,,,overnight_or_pre,1634597092640715565,False,False,False,ok,14479.143427378076,1135100,2,41.01740347699172,QQQ,,3.8167453978201196,3698.426290487696,False,False,False,,3.3967247579852384,3291.426290487696,False,False,False,242.25,baseline_proxy_not_known_inventory,,373.55,353.0,mid,2021
2152646998.0814247,1634652000000000000,784,2.20878479665658,2140.312467960226,False,False,False,1.5514060556865077,1503.312467960226,False,False,False,-1.0,False,False,2021-10-19,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21952783256335,1634673952783256335,1.2087847966565801,1171.312467960226,False,False,False,True,False,False,False,other,1634673952783256335,False,False,False,3.7810622963404508,top_vanna,QQQ:2021-10-19:top_vanna:3:369.0,-54907359284435,1634597092640715565,0.5514060556865078,534.3124679602261,False,False,False,False,,,,overnight_or_pre,1634597092640715565,False,False,False,ok,15135.421883009943,1135100,3,41.01740347699172,QQQ,,1.1076496057381073,1073.312467960226,False,False,False,,0.6876289659032261,666.3124679602261,False,False,False,242.25,baseline_proxy_not_known_inventory,,373.55,369.0,mid,2021
2152646998.0814247,1634652000000000000,784,2.886058744677081,2796.5909235920917,False,False,False,2.228680003707009,2159.5909235920917,False,False,False,-1.0,False,False,2021-10-19,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21952783256335,1634673952783256335,1.8860587446770811,1827.5909235920917,False,False,False,True,False,False,False,other,1634673952783256335,False,False,False,3.7810622963404508,top_vega,QQQ:2021-10-19:top_vega:1:365.0,-54907359284435,1634597092640715565,1.228680003707009,1190.5909235920917,False,False,False,False,,,,overnight_or_pre,1634597092640715565,False,False,False,ok,14971.352269101977,1135100,1,41.01740347699172,QQQ,,1.7849235537586086,1729.5909235920917,False,False,False,,1.3649029139237272,1322.5909235920917,False,False,False,242.25,baseline_proxy_not_known_inventory,,373.55,365.0,mid,2021
2152646998.0814247,1634652000000000000,784,5.917880588738592,5734.426290487696,False,False,False,5.26050184776852,5097.426290487696,False,False,False,-2.0,False,False,2021-10-19,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21952783256335,1634673952783256335,3.9178805887385924,3796.426290487696,False,False,False,True,False,False,False,other,1634673952783256335,False,False,False,3.7810622963404508,top_vega,QQQ:2021-10-19:top_vega:2:353.0,-54907359284435,1634597092640715565,3.26050184776852,3159.426290487696,False,False,False,False,,,,overnight_or_pre,1634597092640715565,False,False,False,ok,14479.143427378076,1135100,2,41.01740347699172,QQQ,,3.8167453978201196,3698.426290487696,False,False,False,,3.3967247579852384,3291.426290487696,False,False,False,242.25,baseline_proxy_not_known_inventory,,373.55,353.0,mid,2021
2152646998.0814247,1634652000000000000,784,0.12985217735367055,125.82675985570677,False,False,False,0.7872309183237428,762.8267598557068,False,False,False,1.0,False,False,2021-10-19,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21952783256335,1634673952783256335,0.8701478226463294,843.1732401442932,False,False,False,True,False,False,False,other,1634673952783256335,False,False,False,3.7810622963404508,top_vega,QQQ:2021-10-19:top_vega:3:371.0,-54907359284435,1634597092640715565,0.21276908167625722,206.17324014429323,False,False,False,False,,,,overnight_or_pre,1634597092640715565,False,False,False,ok,15217.456689963927,1135100,3,41.01740347699172,QQQ,,0.7690126317278568,745.1732401442932,False,False,False,,0.3489919918929755,338.17324014429323,False,False,False,242.25,baseline_proxy_not_known_inventory,,373.55,371.0,mid,2021
1917878062.121036,1634738400000000000,908,1.0540808653591243,429.0109122011636,False,False,False,0.19899038771212876,80.98908779883641,False,False,False,2.0,False,False,2021-10-20,,0DTE,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,2096299389113,1634740496299389113,3.0540808653591243,1243.0109122011636,False,False,False,True,False,False,False,rth,1634740496299389113,False,False,False,2.104162340825333,key_gamma,QQQ:2021-10-20:key_gamma:1:369.0,12072825335329,1634750472825335329,1.8010096122878712,733.0109122011636,False,False,False,True,False,False,False,rth,1634750472825335329,False,False,False,ok,15135.74727194971,1172448,1,41.01828528983661,QQQ,,3.0540808653591243,1243.0109122011636,False,False,False,,1.8010096122878712,733.0109122011636,False,False,False,101.75,baseline_proxy_not_known_inventory,-149608023.04126552,375.6,369.0,low,2021
1917878062.121036,1634738400000000000,908,1.3646878003806298,555.4279347549164,False,False,False,2.617759053451883,1065.4279347549164,False,False,False,2.0,False,False,2021-10-20,,0DTE,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,2096299389113,1634740496299389113,0.6353121996193701,258.57206524508365,False,False,False,True,False,False,False,rth,1634740496299389113,False,False,False,2.104162340825333,call_wall,QQQ:2021-10-20:call_wall:1:375.0,12072825335329,1634750472825335329,0.617759053451883,251.42793475491635,False,False,False,True,False,False,False,rth,1634750472825335329,False,False,False,ok,15381.856983688729,1172448,1,41.01828528983661,QQQ,,0.6353121996193701,258.57206524508365,False,False,False,,0.617759053451883,251.42793475491635,False,False,False,101.75,baseline_proxy_not_known_inventory,131760640.9009962,375.6,375.0,low,2021
1917878062.121036,1634738400000000000,908,1.0540808653591243,429.0109122011636,False,False,False,0.19899038771212876,80.98908779883641,False,False,False,2.0,False,False,2021-10-20,,0DTE,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,2096299389113,1634740496299389113,3.0540808653591243,1243.0109122011636,False,False,False,True,False,False,False,rth,1634740496299389113,False,False,False,2.104162340825333,put_wall,QQQ:2021-10-20:put_wall:1:369.0,12072825335329,1634750472825335329,1.8010096122878712,733.0109122011636,False,False,False,True,False,False,False,rth,1634750472825335329,False,False,False,ok,15135.74727194971,1172448,1,41.01828528983661,QQQ,,3.0540808653591243,1243.0109122011636,False,False,False,,1.8010096122878712,733.0109122011636,False,False,False,101.75,baseline_proxy_not_known_inventory,-149608023.04126552,375.6,369.0,low,2021
1917878062.121036,1634738400000000000,908,20.77607719266749,8455.863417415669,False,False,False,19.52300593959624,7945.863417415669,False,False,False,-2.0,False,False,2021-10-20,,0DTE,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,2096299389113,1634740496299389113,18.77607719266749,7641.863417415669,False,False,False,True,False,False,False,rth,1634740496299389113,False,False,False,2.104162340825333,gamma_flip,QQQ:2021-10-20:gamma_flip:1:330.0,12072825335329,1634750472825335329,17.52300593959624,7131.863417415669,False,False,False,True,False,False,False,rth,1634750472825335329,False,False,False,ok,13536.034145646083,1172448,1,41.01828528983661,QQQ,,18.77607719266749,7641.863417415669,False,False,False,,17.52300593959624,7131.863417415669,False,False,False,101.75,baseline_proxy_not_known_inventory,,375.6,330.0,low,2021
1917878062.121036,1634738400000000000,908,3.4728495310988605,1413.4497591572363,False,False,False,2.2197782780276074,903.4497591572363,False,False,False,2.0,False,False,2021-10-20,,0DTE,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,2096299389113,1634740496299389113,5.472849531098861,2227.4497591572363,False,False,False,True,False,False,False,rth,1634740496299389113,False,False,False,2.104162340825333,max_pain,QQQ:2021-10-20:max_pain:1:363.0,12072825335329,1634750472825335329,4.219778278027608,1717.4497591572363,False,False,False,True,False,False,False,rth,1634750472825335329,False,False,False,ok,14889.637560210691,1172448,1,41.01828528983661,QQQ,,5.472849531098861,2227.4497591572363,False,False,False,,4.219778278027608,1717.4497591572363,False,False,False,101.75,baseline_proxy_not_known_inventory,,375.6,363.0,low,2021
1917878062.121036,1634738400000000000,908,5.054080865359125,2057.0109122011636,False,False,False,3.801009612287871,1547.0109122011636,False,False,False,-2.0,False,False,2021-10-20,,0DTE,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,2096299389113,1634740496299389113,3.0540808653591243,1243.0109122011636,False,False,False,True,False,False,False,rth,1634740496299389113,False,False,False,2.104162340825333,top_gamma,QQQ:2021-10-20:top_gamma:1:369.0,12072825335329,1634750472825335329,1.8010096122878712,733.0109122011636,False,False,False,True,False,False,False,rth,1634750472825335329,False,False,False,ok,15135.74727194971,1172448,1,41.01828528983661,QQQ,,3.0540808653591243,1243.0109122011636,False,False,False,,1.8010096122878712,733.0109122011636,False,False,False,101.75,baseline_proxy_not_known_inventory,,375.6,369.0,low,2021
1917878062.121036,1634738400000000000,908,2.6353121996193702,1072.5720652450836,False,False,False,1.3822409465481171,562.5720652450836,False,False,False,-2.0,False,False,2021-10-20,,0DTE,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,2096299389113,1634740496299389113,0.6353121996193701,258.57206524508365,False,False,False,True,False,False,False,rth,1634740496299389113,False,False,False,2.104162340825333,top_gamma,QQQ:2021-10-20:top_gamma:2:375.0,12072825335329,1634750472825335329,0.617759053451883,251.42793475491635,False,False,False,True,False,False,False,rth,1634750472825335329,False,False,False,ok,15381.856983688729,1172448,2,41.01828528983661,QQQ,,0.6353121996193701,258.57206524508365,False,False,False,,0.617759053451883,251.42793475491635,False,False,False,101.75,baseline_proxy_not_known_inventory,,375.6,375.0,low,2021
1917878062.121036,1634738400000000000,908,2.4415684215326094,993.7183475637721,False,False,False,1.1884971684613566,483.7183475637721,False,False,False,-1.0,False,False,2021-10-20,,0DTE,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,2096299389113,1634740496299389113,1.4415684215326097,586.7183475637721,False,False,False,True,False,False,False,rth,1634740496299389113,False,False,False,2.104162340825333,top_gamma,QQQ:2021-10-20:top_gamma:3:373.0,12072825335329,1634750472825335329,0.18849716846135656,76.71834756377211,False,False,False,True,False,False,False,rth,1634750472825335329,False,False,False,ok,15299.820413109057,1172448,3,41.01828528983661,QQQ,,1.4415684215326097,586.7183475637721,False,False,False,,0.18849716846135656,76.71834756377211,False,False,False,101.75,baseline_proxy_not_known_inventory,,375.6,373.0,low,2021
1917878062.121036,1634738400000000000,908,1.0540808653591243,429.0109122011636,False,False,False,0.19899038771212876,80.98908779883641,False,False,False,2.0,False,False,2021-10-20,,0DTE,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,2096299389113,1634740496299389113,3.0540808653591243,1243.0109122011636,False,False,False,True,False,False,False,rth,1634740496299389113,False,False,False,2.104162340825333,top_vanna,QQQ:2021-10-20:top_vanna:1:369.0,12072825335329,1634750472825335329,1.8010096122878712,733.0109122011636,False,False,False,True,False,False,False,rth,1634750472825335329,False,False,False,ok,15135.74727194971,1172448,1,41.01828528983661,QQQ,,3.0540808653591243,1243.0109122011636,False,False,False,,1.8010096122878712,733.0109122011636,False,False,False,101.75,baseline_proxy_not_known_inventory,,375.6,369.0,low,2021
1917878062.121036,1634738400000000000,908,8.682233863968738,3533.6691826352762,False,False,False,7.429162610897484,3023.6691826352762,False,False,False,-2.0,False,False,2021-10-20,,0DTE,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,2096299389113,1634740496299389113,6.6822338639687375,2719.6691826352762,False,False,False,True,False,False,False,rth,1634740496299389113,False,False,False,2.104162340825333,top_vanna,QQQ:2021-10-20:top_vanna:2:360.0,12072825335329,1634750472825335329,5.429162610897484,2209.6691826352762,False,False,False,True,False,False,False,rth,1634750472825335329,False,False,False,ok,14766.582704341181,1172448,2,41.01828528983661,QQQ,,6.6822338639687375,2719.6691826352762,False,False,False,,5.429162610897484,2209.6691826352762,False,False,False,101.75,baseline_proxy_not_known_inventory,,375.6,360.0,low,2021
1917878062.121036,1634738400000000000,908,5.799097020903519,2360.232487507732,False,False,False,7.052168273974772,2870.232487507732,False,False,False,2.0,False,False,2021-10-20,,0DTE,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,2096299389113,1634740496299389113,3.7990970209035186,1546.232487507732,False,False,False,True,False,False,False,rth,1634740496299389113,False,False,False,2.104162340825333,top_vanna,QQQ:2021-10-20:top_vanna:3:386.0,12072825335329,1634750472825335329,5.052168273974772,2056.232487507732,False,False,False,True,False,False,False,rth,1634750472825335329,False,False,False,ok,15833.058121876933,1172448,3,41.01828528983661,QQQ,,3.7990970209035186,1546.232487507732,False,False,False,,5.052168273974772,2056.232487507732,False,False,False,101.75,baseline_proxy_not_known_inventory,,375.6,386.0,low,2021
1917878062.121036,1634738400000000000,908,4.054080865359125,1650.0109122011636,False,False,False,2.801009612287871,1140.0109122011636,False,False,False,-1.0,False,False,2021-10-20,,0DTE,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,2096299389113,1634740496299389113,3.0540808653591243,1243.0109122011636,False,False,False,True,False,False,False,rth,1634740496299389113,False,False,False,2.104162340825333,top_vega,QQQ:2021-10-20:top_vega:1:369.0,12072825335329,1634750472825335329,1.8010096122878712,733.0109122011636,False,False,False,True,False,False,False,rth,1634750472825335329,False,False,False,ok,15135.74727194971,1172448,1,41.01828528983661,QQQ,,3.0540808653591243,1243.0109122011636,False,False,False,,1.8010096122878712,733.0109122011636,False,False,False,101.75,baseline_proxy_not_known_inventory,,375.6,369.0,low,2021
1917878062.121036,1634738400000000000,908,2.6353121996193702,1072.5720652450836,False,False,False,1.3822409465481171,562.5720652450836,False,False,False,-2.0,False,False,2021-10-20,,0DTE,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,2096299389113,1634740496299389113,0.6353121996193701,258.57206524508365,False,False,False,True,False,False,False,rth,1634740496299389113,False,False,False,2.104162340825333,top_vega,QQQ:2021-10-20:top_vega:2:375.0,12072825335329,1634750472825335329,0.617759053451883,251.42793475491635,False,False,False,True,False,False,False,rth,1634750472825335329,False,False,False,ok,15381.856983688729,1172448,2,41.01828528983661,QQQ,,0.6353121996193701,258.57206524508365,False,False,False,,0.617759053451883,251.42793475491635,False,False,False,101.75,baseline_proxy_not_known_inventory,,375.6,375.0,low,2021
1917878062.121036,1634738400000000000,908,2.977200244207127,1211.7204993923006,False,False,False,4.2302714972783795,1721.7204993923006,False,False,False,2.0,False,False,2021-10-20,,0DTE,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,2096299389113,1634740496299389113,0.9772002442071267,397.72049939230055,False,False,False,True,False,False,False,rth,1634740496299389113,False,False,False,2.104162340825333,top_vega,QQQ:2021-10-20:top_vega:3:379.0,12072825335329,1634750472825335329,2.23027149727838,907.7204993923006,False,False,False,True,False,False,False,rth,1634750472825335329,False,False,False,ok,15545.930124848075,1172448,3,41.01828528983661,QQQ,,0.9772002442071267,397.72049939230055,False,False,False,,2.23027149727838,907.7204993923006,False,False,False,101.75,baseline_proxy_not_known_inventory,,375.6,379.0,low,2021
1680125697.2614954,1634824800000000000,725,1.990538348099696,1015.174557530845,False,False,False,0.5572050147663629,284.17455753084505,False,False,False,-2.0,False,False,2021-10-21,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21537856788947,1634846337856788947,0.009461651900303824,4.82544246915495,True,False,True,True,True,False,True,rth,1634846337856788947,True,False,True,3.8472829144076774,key_gamma,QQQ:2021-10-21:key_gamma:1:377.5,-25078274467527,1634799721725532473,1.4427949852336373,735.825442469155,False,False,False,False,,,,overnight_or_pre,1634799721725532473,False,False,False,ok,15484.956360617289,974534,1,41.01975194865507,QQQ,,0.009461651900303824,4.82544246915495,True,False,True,,1.1839714558218724,603.825442469155,False,False,False,127.5,baseline_proxy_not_known_inventory,173412241.41560614,374.96,377.5,mid,2021
1680125697.2614954,1634824800000000000,725,1.009461651900304,514.825442469155,False,False,False,2.442794985233637,1245.825442469155,False,False,False,1.0,False,False,2021-10-21,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21537856788947,1634846337856788947,0.009461651900303824,4.82544246915495,True,False,True,True,True,False,True,rth,1634846337856788947,True,False,True,3.8472829144076774,call_wall,QQQ:2021-10-21:call_wall:1:377.5,-25078274467527,1634799721725532473,1.4427949852336373,735.825442469155,False,False,False,False,,,,overnight_or_pre,1634799721725532473,False,False,False,ok,15484.956360617289,974534,1,41.01975194865507,QQQ,,0.009461651900303824,4.82544246915495,True,False,True,,1.1839714558218724,603.825442469155,False,False,False,127.5,baseline_proxy_not_known_inventory,173412241.41560614,374.96,377.5,mid,2021
1680125697.2614954,1634824800000000000,725,1.990538348099696,1015.174557530845,False,False,False,0.5572050147663629,284.17455753084505,False,False,False,-2.0,False,False,2021-10-21,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21537856788947,1634846337856788947,0.009461651900303824,4.82544246915495,True,False,True,True,True,False,True,rth,1634846337856788947,True,False,True,3.8472829144076774,put_wall,QQQ:2021-10-21:put_wall:1:377.5,-25078274467527,1634799721725532473,1.4427949852336373,735.825442469155,False,False,False,False,,,,overnight_or_pre,1634799721725532473,False,False,False,ok,15484.956360617289,974534,1,41.01975194865507,QQQ,,0.009461651900303824,4.82544246915495,True,False,True,,1.1839714558218724,603.825442469155,False,False,False,127.5,baseline_proxy_not_known_inventory,-131267758.84955883,374.96,377.5,mid,2021
1680125697.2614954,1634824800000000000,725,14.433268493475714,7360.966931672614,False,False,False,12.99993516014238,6629.966931672614,False,False,False,1.0,False,False,2021-10-21,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21537856788947,1634846337856788947,15.433268493475714,7870.966931672614,False,False,False,True,False,False,False,rth,1634846337856788947,False,False,False,3.8472829144076774,gamma_flip,QQQ:2021-10-21:gamma_flip:1:329.5,-25078274467527,1634799721725532473,13.99993516014238,7139.966931672614,False,False,False,False,,,,overnight_or_pre,1634799721725532473,False,False,False,ok,13516.008267081846,974534,1,41.01975194865507,QQQ,,15.433268493475714,7870.966931672614,False,False,False,,14.258758689554146,7271.966931672614,False,False,False,127.5,baseline_proxy_not_known_inventory,,374.96,329.5,mid,2021
1680125697.2614954,1634824800000000000,725,2.009461651900304,1024.825442469155,False,False,False,3.442794985233637,1755.825442469155,False,False,False,2.0,False,False,2021-10-21,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21537856788947,1634846337856788947,0.009461651900303824,4.82544246915495,True,False,True,True,True,False,True,rth,1634846337856788947,True,False,True,3.8472829144076774,max_pain,QQQ:2021-10-21:max_pain:1:377.5,-25078274467527,1634799721725532473,1.4427949852336373,735.825442469155,False,False,False,False,,,,overnight_or_pre,1634799721725532473,False,False,False,ok,15484.956360617289,974534,1,41.01975194865507,QQQ,,0.009461651900303824,4.82544246915495,True,False,True,,1.1839714558218724,603.825442469155,False,False,False,127.5,baseline_proxy_not_known_inventory,,374.96,377.5,mid,2021
1680125697.2614954,1634824800000000000,725,2.009461651900304,1024.825442469155,False,False,False,3.442794985233637,1755.825442469155,False,False,False,2.0,False,False,2021-10-21,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21537856788947,1634846337856788947,0.009461651900303824,4.82544246915495,True,False,True,True,True,False,True,rth,1634846337856788947,True,False,True,3.8472829144076774,top_gamma,QQQ:2021-10-21:top_gamma:1:377.5,-25078274467527,1634799721725532473,1.4427949852336373,735.825442469155,False,False,False,False,,,,overnight_or_pre,1634799721725532473,False,False,False,ok,15484.956360617289,974534,1,41.01975194865507,QQQ,,0.009461651900303824,4.82544246915495,True,False,True,,1.1839714558218724,603.825442469155,False,False,False,127.5,baseline_proxy_not_known_inventory,,374.96,377.5,mid,2021
1680125697.2614954,1634824800000000000,725,1.990538348099696,1015.174557530845,False,False,False,0.5572050147663629,284.17455753084505,False,False,False,-2.0,False,False,2021-10-21,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21537856788947,1634846337856788947,0.009461651900303824,4.82544246915495,True,False,True,True,True,False,True,rth,1634846337856788947,True,False,True,3.8472829144076774,top_gamma,QQQ:2021-10-21:top_gamma:2:377.5,-25078274467527,1634799721725532473,1.4427949852336373,735.825442469155,False,False,False,False,,,,overnight_or_pre,1634799721725532473,False,False,False,ok,15484.956360617289,974534,2,41.01975194865507,QQQ,,0.009461651900303824,4.82544246915495,True,False,True,,1.1839714558218724,603.825442469155,False,False,False,127.5,baseline_proxy_not_known_inventory,,374.96,377.5,mid,2021
1680125697.2614954,1634824800000000000,725,1.8296765757520204,933.1350536335303,False,False,False,0.3963432424186869,202.13505363353033,False,False,False,-2.0,False,False,2021-10-21,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21537856788947,1634846337856788947,0.17032342424797975,86.86494636646967,False,False,False,True,False,False,False,rth,1634846337856788947,False,False,False,3.8472829144076774,top_gamma,QQQ:2021-10-21:top_gamma:3:378.0,-25078274467527,1634799721725532473,1.603656757581313,817.8649463664697,False,False,False,False,,,,overnight_or_pre,1634799721725532473,False,False,False,ok,15505.466236591617,974534,3,41.01975194865507,QQQ,,0.17032342424797975,86.86494636646967,False,False,False,,1.3448332281695483,685.8649463664697,False,False,False,127.5,baseline_proxy_not_known_inventory,,374.96,378.0,mid,2021
1680125697.2614954,1634824800000000000,725,9.89168849693598,5044.7611334373505,False,False,False,11.325021830269314,5775.7611334373505,False,False,False,2.0,False,False,2021-10-21,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21537856788947,1634846337856788947,7.8916884969359815,4024.7611334373505,False,False,False,True,False,False,False,rth,1634846337856788947,False,False,False,3.8472829144076774,top_vanna,QQQ:2021-10-21:top_vanna:1:402.0,-25078274467527,1634799721725532473,9.325021830269314,4755.7611334373505,False,False,False,False,,,,overnight_or_pre,1634799721725532473,False,False,False,ok,16489.940283359338,974534,1,41.01975194865507,QQQ,,7.8916884969359815,4024.7611334373505,False,False,False,,9.06619830085755,4623.7611334373505,False,False,False,127.5,baseline_proxy_not_known_inventory,,374.96,402.0,mid,2021
1680125697.2614954,1634824800000000000,725,6.5510416484400364,3341.0312407044185,False,False,False,5.117708315106703,2610.0312407044185,False,False,False,1.0,False,False,2021-10-21,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21537856788947,1634846337856788947,7.5510416484400364,3851.0312407044185,False,False,False,True,False,False,False,rth,1634846337856788947,False,False,False,3.8472829144076774,top_vanna,QQQ:2021-10-21:top_vanna:2:354.0,-25078274467527,1634799721725532473,6.117708315106703,3120.0312407044185,False,False,False,False,,,,overnight_or_pre,1634799721725532473,False,False,False,ok,14520.992189823895,974534,2,41.01975194865507,QQQ,,7.5510416484400364,3851.0312407044185,False,False,False,,6.3765318445184676,3252.0312407044185,False,False,False,127.5,baseline_proxy_not_known_inventory,,374.96,354.0,mid,2021
1680125697.2614954,1634824800000000000,725,6.655529746182041,3394.320170552841,False,False,False,5.2221964128487075,2663.320170552841,False,False,False,-2.0,False,False,2021-10-21,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21537856788947,1634846337856788947,4.655529746182041,2374.320170552841,False,False,False,True,False,False,False,rth,1634846337856788947,False,False,False,3.8472829144076774,top_vanna,QQQ:2021-10-21:top_vanna:3:363.0,-25078274467527,1634799721725532473,3.2221964128487075,1643.3201705528409,False,False,False,False,,,,overnight_or_pre,1634799721725532473,False,False,False,ok,14890.16995736179,974534,3,41.01975194865507,QQQ,,4.655529746182041,2374.320170552841,False,False,False,,3.481019942260472,1775.3201705528409,False,False,False,127.5,baseline_proxy_not_known_inventory,,374.96,363.0,mid,2021
1680125697.2614954,1634824800000000000,725,0.9905383480996962,505.17455753084505,False,False,False,0.44279498523363714,225.82544246915495,False,False,False,-1.0,False,False,2021-10-21,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21537856788947,1634846337856788947,0.009461651900303824,4.82544246915495,True,False,True,True,True,False,True,rth,1634846337856788947,True,False,True,3.8472829144076774,top_vega,QQQ:2021-10-21:top_vega:1:377.5,-25078274467527,1634799721725532473,1.4427949852336373,735.825442469155,False,False,False,False,,,,overnight_or_pre,1634799721725532473,False,False,False,ok,15484.956360617289,974534,1,41.01975194865507,QQQ,,0.009461651900303824,4.82544246915495,True,False,True,,1.1839714558218724,603.825442469155,False,False,False,127.5,baseline_proxy_not_known_inventory,,374.96,377.5,mid,2021
1680125697.2614954,1634824800000000000,725,1.990538348099696,1015.174557530845,False,False,False,0.5572050147663629,284.17455753084505,False,False,False,-2.0,False,False,2021-10-21,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21537856788947,1634846337856788947,0.009461651900303824,4.82544246915495,True,False,True,True,True,False,True,rth,1634846337856788947,True,False,True,3.8472829144076774,top_vega,QQQ:2021-10-21:top_vega:2:377.5,-25078274467527,1634799721725532473,1.4427949852336373,735.825442469155,False,False,False,False,,,,overnight_or_pre,1634799721725532473,False,False,False,ok,15484.956360617289,974534,2,41.01975194865507,QQQ,,0.009461651900303824,4.82544246915495,True,False,True,,1.1839714558218724,603.825442469155,False,False,False,127.5,baseline_proxy_not_known_inventory,,374.96,377.5,mid,2021
1680125697.2614954,1634824800000000000,725,8.551041648440036,4361.031240704418,False,False,False,7.117708315106703,3630.0312407044185,False,False,False,-1.0,False,False,2021-10-21,,1-7,88ff5c64a5cd38c84800210fb76a0e74141bd3f19dfab07144579c6655fe85c6,21537856788947,1634846337856788947,7.5510416484400364,3851.0312407044185,False,False,False,True,False,False,False,rth,1634846337856788947,False,False,False,3.8472829144076774,top_vega,QQQ:2021-10-21:top_vega:3:354.0,-25078274467527,1634799721725532473,6.117708315106703,3120.0312407044185,False,False,False,False,,,,overnight_or_pre,1634799721725532473,False,False,False,ok,14520.992189823895,974534,3,41.01975194865507,QQQ,,7.5510416484400364,3851.0312407044185,False,False,False,,6.3765318445184676,3252.0312407044185,False,False,False,127.5,baseline_proxy_not_known_inventory,,374.96,354.0,mid,2021
