abs_gamma_sum,available_at_ns,board_n_live,control.high.s,control.high.ticks,control.high.within_16,control.high.within_4,control.high.within_8,control.low.s,control.low.ticks,control.low.within_16,control.low.within_4,control.low.within_8,control.offset_s,day,expiry_bucket,extremes_sha256,high.dt_after_available_ns,high.extreme_time_ns,high.s,high.ticks,high.within_16,high.within_4,high.within_8,high_after_available,high_session_bucket,high_time_ns,implied_move,kind,level_id,low.dt_after_available_ns,low.extreme_time_ns,low.s,low.ticks,low.within_16,low.within_4,low.within_8,low_after_available,low_session_bucket,low_time_ns,map_status,mapped_nq,oi_sum,rank,ratio,root,rth_high.s,rth_high.ticks,rth_high.within_16,rth_high.within_4,rth_high.within_8,rth_low.s,rth_low.ticks,rth_low.within_16,rth_low.within_4,rth_low.within_8,s_prior_rth_range,scenario_label,signed_gamma,spot,strike,vol_regime,year
2589948.865948349,1578495600000000000,1,4.088785046728972,875.0,False,False,False,1.411214953271028,302.0,False,False,False,1.0,2020-01-08,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,19804329091333,1578515404329091333,5.088785046728972,1089.0,False,False,False,True,rth,1578515404329091333,694.9259868301682,top_vanna,NQ:2020-01-08:top_vanna:1:8700.0,-51502509653061,1578444097490346939,0.411214953271028,88.0,False,False,False,False,overnight_or_pre,1578444097490346939,native,8700.0,300,1,1.0,NQ,5.088785046728972,1089.0,False,False,False,2.7663551401869158,592.0,False,False,False,53.5,baseline_proxy_not_known_inventory,,8890.25,8700.0,high,2020
2589948.865948349,1578495600000000000,1,7.088785046728972,1517.0,False,False,False,1.588785046728972,340.0,False,False,False,-2.0,2020-01-08,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,19804329091333,1578515404329091333,5.088785046728972,1089.0,False,False,False,True,rth,1578515404329091333,694.9259868301682,top_vega,NQ:2020-01-08:top_vega:1:8700.0,-51502509653061,1578444097490346939,0.411214953271028,88.0,False,False,False,False,overnight_or_pre,1578444097490346939,native,8700.0,300,1,1.0,NQ,5.088785046728972,1089.0,False,False,False,2.7663551401869158,592.0,False,False,False,53.5,baseline_proxy_not_known_inventory,,8890.25,8700.0,high,2020
256908.90938667764,1578582000000000000,2,0.971830985915493,483.0,False,False,False,0.24949698189134809,124.0,False,False,False,-2.0,2020-01-09,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,-1303476372391,1578580696523627609,1.028169014084507,511.0,False,False,False,False,rth,1578580696523627609,569.8875530846469,key_gamma,NQ:2020-01-09:key_gamma:1:9150.0,-42117137228199,1578539882862771801,1.7505030181086518,870.0,False,False,False,False,overnight_or_pre,1578539882862771801,native,9150.0,23,1,1.0,NQ,1.028169014084507,511.0,False,False,False,1.5895372233400402,790.0,False,False,False,124.25,baseline_proxy_not_known_inventory,201141.16447479356,9004.25,9150.0,high,2020
256908.90938667764,1578582000000000000,2,0.971830985915493,483.0,False,False,False,0.24949698189134809,124.0,False,False,False,-2.0,2020-01-09,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,-1303476372391,1578580696523627609,1.028169014084507,511.0,False,False,False,False,rth,1578580696523627609,569.8875530846469,call_wall,NQ:2020-01-09:call_wall:1:9150.0,-42117137228199,1578539882862771801,1.7505030181086518,870.0,False,False,False,False,overnight_or_pre,1578539882862771801,native,9150.0,23,1,1.0,NQ,1.028169014084507,511.0,False,False,False,1.5895372233400402,790.0,False,False,False,124.25,baseline_proxy_not_known_inventory,201141.16447479356,9004.25,9150.0,high,2020
256908.90938667764,1578582000000000000,2,0.13279678068410464,66.0,False,False,False,0.5895372233400402,293.0,False,False,False,-1.0,2020-01-09,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,-1303476372391,1578580696523627609,0.8672032193158954,431.0,False,False,False,False,rth,1578580696523627609,569.8875530846469,max_pain,NQ:2020-01-09:max_pain:1:9130.0,-42117137228199,1578539882862771801,1.5895372233400402,790.0,False,False,False,False,overnight_or_pre,1578539882862771801,native,9130.0,23,1,1.0,NQ,0.8672032193158954,431.0,False,False,False,1.4285714285714286,710.0,False,False,False,124.25,baseline_proxy_not_known_inventory,,9004.25,9130.0,high,2020
256908.90938667764,1578582000000000000,2,0.028169014084507043,14.0,True,False,False,0.7505030181086519,373.0,False,False,False,-1.0,2020-01-09,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,-1303476372391,1578580696523627609,1.028169014084507,511.0,False,False,False,False,rth,1578580696523627609,569.8875530846469,top_gamma,NQ:2020-01-09:top_gamma:1:9150.0,-42117137228199,1578539882862771801,1.7505030181086518,870.0,False,False,False,False,overnight_or_pre,1578539882862771801,native,9150.0,23,1,1.0,NQ,1.028169014084507,511.0,False,False,False,1.5895372233400402,790.0,False,False,False,124.25,baseline_proxy_not_known_inventory,,9004.25,9150.0,high,2020
256908.90938667764,1578582000000000000,2,1.8672032193158954,928.0,False,False,False,2.58953722334004,1287.0,False,False,False,1.0,2020-01-09,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,-1303476372391,1578580696523627609,0.8672032193158954,431.0,False,False,False,False,rth,1578580696523627609,569.8875530846469,top_gamma,NQ:2020-01-09:top_gamma:2:9130.0,-42117137228199,1578539882862771801,1.5895372233400402,790.0,False,False,False,False,overnight_or_pre,1578539882862771801,native,9130.0,23,2,1.0,NQ,0.8672032193158954,431.0,False,False,False,1.4285714285714286,710.0,False,False,False,124.25,baseline_proxy_not_known_inventory,,9004.25,9130.0,high,2020
256908.90938667764,1578582000000000000,2,2.028169014084507,1008.0,False,False,False,2.750503018108652,1367.0,False,False,False,1.0,2020-01-09,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,-1303476372391,1578580696523627609,1.028169014084507,511.0,False,False,False,False,rth,1578580696523627609,569.8875530846469,top_vanna,NQ:2020-01-09:top_vanna:1:9150.0,-42117137228199,1578539882862771801,1.7505030181086518,870.0,False,False,False,False,overnight_or_pre,1578539882862771801,native,9150.0,23,1,1.0,NQ,1.028169014084507,511.0,False,False,False,1.5895372233400402,790.0,False,False,False,124.25,baseline_proxy_not_known_inventory,,9004.25,9150.0,high,2020
256908.90938667764,1578582000000000000,2,0.13279678068410464,66.0,False,False,False,0.5895372233400402,293.0,False,False,False,-1.0,2020-01-09,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,-1303476372391,1578580696523627609,0.8672032193158954,431.0,False,False,False,False,rth,1578580696523627609,569.8875530846469,top_vanna,NQ:2020-01-09:top_vanna:2:9130.0,-42117137228199,1578539882862771801,1.5895372233400402,790.0,False,False,False,False,overnight_or_pre,1578539882862771801,native,9130.0,23,2,1.0,NQ,0.8672032193158954,431.0,False,False,False,1.4285714285714286,710.0,False,False,False,124.25,baseline_proxy_not_known_inventory,,9004.25,9130.0,high,2020
256908.90938667764,1578582000000000000,2,2.028169014084507,1008.0,False,False,False,2.750503018108652,1367.0,False,False,False,1.0,2020-01-09,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,-1303476372391,1578580696523627609,1.028169014084507,511.0,False,False,False,False,rth,1578580696523627609,569.8875530846469,top_vega,NQ:2020-01-09:top_vega:1:9150.0,-42117137228199,1578539882862771801,1.7505030181086518,870.0,False,False,False,False,overnight_or_pre,1578539882862771801,native,9150.0,23,1,1.0,NQ,1.028169014084507,511.0,False,False,False,1.5895372233400402,790.0,False,False,False,124.25,baseline_proxy_not_known_inventory,,9004.25,9150.0,high,2020
256908.90938667764,1578582000000000000,2,2.867203219315895,1425.0,False,False,False,3.58953722334004,1784.0,False,False,False,2.0,2020-01-09,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,-1303476372391,1578580696523627609,0.8672032193158954,431.0,False,False,False,False,rth,1578580696523627609,569.8875530846469,top_vega,NQ:2020-01-09:top_vega:2:9130.0,-42117137228199,1578539882862771801,1.5895372233400402,790.0,False,False,False,False,overnight_or_pre,1578539882862771801,native,9130.0,23,2,1.0,NQ,0.8672032193158954,431.0,False,False,False,1.4285714285714286,710.0,False,False,False,124.25,baseline_proxy_not_known_inventory,,9004.25,9130.0,high,2020
0.0,1578668400000000000,1,2.225806451612903,621.0,False,False,False,0.946236559139785,264.0,False,False,False,-1.0,2020-01-10,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,-12480353683717,1578655919646316283,1.2258064516129032,342.0,False,False,False,False,overnight_or_pre,1578655919646316283,615.5344451430589,max_pain,NQ:2020-01-10:max_pain:1:8970.0,20578835936897,1578688978835936897,0.053763440860215055,15.0,True,False,False,True,rth,1578688978835936897,native,8970.0,0,1,1.0,NQ,1.039426523297491,290.0,False,False,False,0.053763440860215055,15.0,True,False,False,69.75,baseline_proxy_not_known_inventory,,9030.25,8970.0,high,2020
0.0,1579014000000000000,1,0.9789156626506024,325.0,False,False,False,1.9397590361445782,644.0,False,False,False,2.0,2020-01-14,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,-52702676492923,1578961297323507077,1.0210843373493976,339.0,False,False,False,False,overnight_or_pre,1578961297323507077,616.0923094186661,max_pain,NQ:2020-01-14:max_pain:1:9030.0,15229577312135,1579029229577312135,0.060240963855421686,20.0,False,False,False,True,rth,1579029229577312135,native,9030.0,0,1,1.0,NQ,0.7831325301204819,260.0,False,False,False,0.060240963855421686,20.0,False,False,False,83.0,baseline_proxy_not_known_inventory,,9041.25,9030.0,high,2020
0.0,1579100400000000000,1,1.0666666666666667,256.0,False,False,False,2.283333333333333,548.0,False,False,False,2.0,2020-01-15,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,2816995237493,1579103216995237493,0.9333333333333333,224.0,False,False,False,True,rth,1579103216995237493,611.6261553234766,max_pain,NQ:2020-01-15:max_pain:1:9040.0,20027076799863,1579120427076799863,0.2833333333333333,68.0,False,False,False,True,rth,1579120427076799863,native,9040.0,0,1,1.0,NQ,0.9333333333333333,224.0,False,False,False,0.2833333333333333,68.0,False,False,False,60.0,baseline_proxy_not_known_inventory,,9084.0,9040.0,high,2020
0.0,1579273200000000000,0,145.61848995983937,36259.004,False,False,False,144.6666827309237,36022.004,False,False,False,2.0,2020-01-17,expired,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,21450354843869,1579294650354843869,147.61848995983937,36757.004,False,False,False,True,rth,1579294650354843869,,max_pain,NQ:2020-01-17:max_pain:1:-0.001,4747634303019,1579277947634303019,146.6666827309237,36520.004,False,False,False,True,rth,1579277947634303019,native,-0.001,0,1,1.0,NQ,147.61848995983937,36757.004,False,False,False,146.6666827309237,36520.004,False,False,False,62.25,baseline_proxy_not_known_inventory,,9158.0,-0.001,unknown,2020
915179.4585594301,1579618800000000000,1,18.873417721518987,4473.0,False,False,False,17.438818565400844,4133.0,False,False,False,-2.0,2020-01-21,expired,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,6044571103633,1579624844571103633,16.873417721518987,3999.0,False,False,False,True,rth,1579624844571103633,0.0,key_gamma,NQ:2020-01-21:key_gamma:1:8200.0,-23178818394669,1579595621181605331,15.438818565400844,3659.0,False,False,False,False,overnight_or_pre,1579595621181605331,native,8200.0,257,1,1.0,NQ,16.873417721518987,3999.0,False,False,False,16.063291139240505,3807.0,False,False,False,59.25,baseline_proxy_not_known_inventory,-915179.4585594301,9170.25,8200.0,low,2020
915179.4585594301,1579618800000000000,1,15.873417721518987,3762.0,False,False,False,14.438818565400844,3422.0,False,False,False,1.0,2020-01-21,expired,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,6044571103633,1579624844571103633,16.873417721518987,3999.0,False,False,False,True,rth,1579624844571103633,0.0,put_wall,NQ:2020-01-21:put_wall:1:8200.0,-23178818394669,1579595621181605331,15.438818565400844,3659.0,False,False,False,False,overnight_or_pre,1579595621181605331,native,8200.0,257,1,1.0,NQ,16.873417721518987,3999.0,False,False,False,16.063291139240505,3807.0,False,False,False,59.25,baseline_proxy_not_known_inventory,-915179.4585594301,9170.25,8200.0,low,2020
915179.4585594301,1579618800000000000,1,14.873417721518987,3525.0,False,False,False,13.438818565400844,3185.0,False,False,False,2.0,2020-01-21,expired,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,6044571103633,1579624844571103633,16.873417721518987,3999.0,False,False,False,True,rth,1579624844571103633,0.0,max_pain,NQ:2020-01-21:max_pain:1:8200.0,-23178818394669,1579595621181605331,15.438818565400844,3659.0,False,False,False,False,overnight_or_pre,1579595621181605331,native,8200.0,257,1,1.0,NQ,16.873417721518987,3999.0,False,False,False,16.063291139240505,3807.0,False,False,False,59.25,baseline_proxy_not_known_inventory,,9170.25,8200.0,low,2020
915179.4585594301,1579618800000000000,1,17.873417721518987,4236.0,False,False,False,16.438818565400844,3896.0,False,False,False,-1.0,2020-01-21,expired,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,6044571103633,1579624844571103633,16.873417721518987,3999.0,False,False,False,True,rth,1579624844571103633,0.0,top_gamma,NQ:2020-01-21:top_gamma:1:8200.0,-23178818394669,1579595621181605331,15.438818565400844,3659.0,False,False,False,False,overnight_or_pre,1579595621181605331,native,8200.0,257,1,1.0,NQ,16.873417721518987,3999.0,False,False,False,16.063291139240505,3807.0,False,False,False,59.25,baseline_proxy_not_known_inventory,,9170.25,8200.0,low,2020
915179.4585594301,1579618800000000000,1,15.873417721518987,3762.0,False,False,False,14.438818565400844,3422.0,False,False,False,1.0,2020-01-21,expired,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,6044571103633,1579624844571103633,16.873417721518987,3999.0,False,False,False,True,rth,1579624844571103633,0.0,top_vanna,NQ:2020-01-21:top_vanna:1:8200.0,-23178818394669,1579595621181605331,15.438818565400844,3659.0,False,False,False,False,overnight_or_pre,1579595621181605331,native,8200.0,257,1,1.0,NQ,16.873417721518987,3999.0,False,False,False,16.063291139240505,3807.0,False,False,False,59.25,baseline_proxy_not_known_inventory,,9170.25,8200.0,low,2020
915179.4585594301,1579618800000000000,1,17.873417721518987,4236.0,False,False,False,16.438818565400844,3896.0,False,False,False,-1.0,2020-01-21,expired,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,6044571103633,1579624844571103633,16.873417721518987,3999.0,False,False,False,True,rth,1579624844571103633,0.0,top_vega,NQ:2020-01-21:top_vega:1:8200.0,-23178818394669,1579595621181605331,15.438818565400844,3659.0,False,False,False,False,overnight_or_pre,1579595621181605331,native,8200.0,257,1,1.0,NQ,16.873417721518987,3999.0,False,False,False,16.063291139240505,3807.0,False,False,False,59.25,baseline_proxy_not_known_inventory,,9170.25,8200.0,low,2020
15691.98145463753,1579791600000000000,2,3.116279069767442,804.0,False,False,False,4.6937984496124034,1211.0,False,False,False,1.0,2020-01-23,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,22104804476819,1579813704804476819,2.116279069767442,546.0,False,False,False,True,other,1579813704804476819,518.4346652992833,key_gamma,NQ:2020-01-23:key_gamma:1:9390.0,-1481156423315,1579790118843576685,3.693798449612403,953.0,False,False,False,False,rth,1579790118843576685,native,9390.0,2,1,1.0,NQ,2.4224806201550386,625.0,False,False,False,3.693798449612403,953.0,False,False,False,64.5,baseline_proxy_not_known_inventory,12208.329569197742,9189.75,9390.0,high,2020
15691.98145463753,1579791600000000000,2,1.1162790697674418,288.0,False,False,False,2.693798449612403,695.0,False,False,False,-1.0,2020-01-23,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,22104804476819,1579813704804476819,2.116279069767442,546.0,False,False,False,True,other,1579813704804476819,518.4346652992833,call_wall,NQ:2020-01-23:call_wall:1:9390.0,-1481156423315,1579790118843576685,3.693798449612403,953.0,False,False,False,False,rth,1579790118843576685,native,9390.0,2,1,1.0,NQ,2.4224806201550386,625.0,False,False,False,3.693798449612403,953.0,False,False,False,64.5,baseline_proxy_not_known_inventory,12208.329569197742,9189.75,9390.0,high,2020
15691.98145463753,1579791600000000000,2,3.116279069767442,804.0,False,False,False,4.6937984496124034,1211.0,False,False,False,1.0,2020-01-23,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,22104804476819,1579813704804476819,2.116279069767442,546.0,False,False,False,True,other,1579813704804476819,518.4346652992833,max_pain,NQ:2020-01-23:max_pain:1:9390.0,-1481156423315,1579790118843576685,3.693798449612403,953.0,False,False,False,False,rth,1579790118843576685,native,9390.0,2,1,1.0,NQ,2.4224806201550386,625.0,False,False,False,3.693798449612403,953.0,False,False,False,64.5,baseline_proxy_not_known_inventory,,9189.75,9390.0,high,2020
15691.98145463753,1579791600000000000,2,4.116279069767442,1062.0,False,False,False,5.6937984496124034,1469.0,False,False,False,2.0,2020-01-23,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,22104804476819,1579813704804476819,2.116279069767442,546.0,False,False,False,True,other,1579813704804476819,518.4346652992833,top_gamma,NQ:2020-01-23:top_gamma:1:9390.0,-1481156423315,1579790118843576685,3.693798449612403,953.0,False,False,False,False,rth,1579790118843576685,native,9390.0,2,1,1.0,NQ,2.4224806201550386,625.0,False,False,False,3.693798449612403,953.0,False,False,False,64.5,baseline_proxy_not_known_inventory,,9189.75,9390.0,high,2020
15691.98145463753,1579791600000000000,2,10.418604651162791,2688.0,False,False,False,11.996124031007753,3095.0,False,False,False,-1.0,2020-01-23,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,22104804476819,1579813704804476819,11.418604651162791,2946.0,False,False,False,True,other,1579813704804476819,518.4346652992833,top_gamma,NQ:2020-01-23:top_gamma:2:9990.0,-1481156423315,1579790118843576685,12.996124031007753,3353.0,False,False,False,False,rth,1579790118843576685,native,9990.0,2,2,1.0,NQ,11.724806201550388,3025.0,False,False,False,12.996124031007753,3353.0,False,False,False,64.5,baseline_proxy_not_known_inventory,,9189.75,9990.0,high,2020
15691.98145463753,1579791600000000000,2,10.418604651162791,2688.0,False,False,False,11.996124031007753,3095.0,False,False,False,-1.0,2020-01-23,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,22104804476819,1579813704804476819,11.418604651162791,2946.0,False,False,False,True,other,1579813704804476819,518.4346652992833,top_vanna,NQ:2020-01-23:top_vanna:1:9990.0,-1481156423315,1579790118843576685,12.996124031007753,3353.0,False,False,False,False,rth,1579790118843576685,native,9990.0,2,1,1.0,NQ,11.724806201550388,3025.0,False,False,False,12.996124031007753,3353.0,False,False,False,64.5,baseline_proxy_not_known_inventory,,9189.75,9990.0,high,2020
15691.98145463753,1579791600000000000,2,3.116279069767442,804.0,False,False,False,4.6937984496124034,1211.0,False,False,False,1.0,2020-01-23,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,22104804476819,1579813704804476819,2.116279069767442,546.0,False,False,False,True,other,1579813704804476819,518.4346652992833,top_vanna,NQ:2020-01-23:top_vanna:2:9390.0,-1481156423315,1579790118843576685,3.693798449612403,953.0,False,False,False,False,rth,1579790118843576685,native,9390.0,2,2,1.0,NQ,2.4224806201550386,625.0,False,False,False,3.693798449612403,953.0,False,False,False,64.5,baseline_proxy_not_known_inventory,,9189.75,9390.0,high,2020
15691.98145463753,1579791600000000000,2,0.11627906976744186,30.0,False,False,False,1.693798449612403,437.0,False,False,False,-2.0,2020-01-23,31-90,17ebce163a560e730e429db795105a823f86593a85ca40de95f4dffa60a26cf4,22104804476819,1579813704804476819,2.116279069767442,546.0,False,False,False,True,other,1579813704804476819,518.4346652992833,top_vega,NQ:2020-01-23:top_vega:1:9390.0,-1481156423315,1579790118843576685,3.693798449612403,953.0,False,False,False,False,rth,1579790118843576685,native,9390.0,2,1,1.0,NQ,2.4224806201550386,625.0,False,False,False,3.693798449612403,953.0,False,False,False,64.5,baseline_proxy_not_known_inventory,,9189.75,9390.0,high,2020
