abs_gamma_sum,available_at_ns,board_n_live,control.high.s,control.high.ticks,control.high.within_16,control.high.within_4,control.high.within_8,control.low.s,control.low.ticks,control.low.within_16,control.low.within_4,control.low.within_8,control.offset_s,day,expiry_bucket,extremes_sha256,high.dt_after_available_ns,high.extreme_time_ns,high.s,high.ticks,high.within_16,high.within_4,high.within_8,high_after_available,high_session_bucket,high_time_ns,implied_move,kind,level_id,low.dt_after_available_ns,low.extreme_time_ns,low.s,low.ticks,low.within_16,low.within_4,low.within_8,low_after_available,low_session_bucket,low_time_ns,map_status,mapped_nq,oi_sum,rank,ratio,root,rth_high.s,rth_high.ticks,rth_high.within_16,rth_high.within_4,rth_high.within_8,rth_low.s,rth_low.ticks,rth_low.within_16,rth_low.within_4,rth_low.within_8,s_prior_rth_range,scenario_label,signed_gamma,spot,strike,vol_regime,year
4864823450.982771,1577977200000000000,615,7.589006764457046,1920.0187114076325,False,False,False,5.502050242717915,1392.0187114076325,False,False,False,-1.0,2020-01-02,1-7,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,25140000000000,1578002340000000000,6.589006764457046,1667.0187114076325,False,False,False,True,other,1578002340000000000,1.9629984432526089,top_vanna,SPY:2020-01-02:top_vanna:3:312.0,-57480000000000,1577919720000000000,4.502050242717915,1139.0187114076325,False,False,False,False,overnight_or_pre,1577919720000000000,ok,8484.745322148092,2284672,3,27.194696545346446,SPY,6.399283444298943,1619.0187114076325,False,False,False,5.019836803982737,1270.0187114076325,False,False,False,63.25,baseline_proxy_not_known_inventory,,323.87,312.0,low,2020
4864823450.982771,1577977200000000000,615,4.149361351606901,1049.7884219565458,False,False,False,2.06240482986777,521.7884219565458,False,False,False,-1.0,2020-01-02,1-7,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,25140000000000,1578002340000000000,3.1493613516069003,796.7884219565458,False,False,False,True,other,1578002340000000000,1.9629984432526089,top_vega,SPY:2020-01-02:top_vega:1:320.0,-57480000000000,1577919720000000000,1.06240482986777,268.7884219565458,False,False,False,False,overnight_or_pre,1577919720000000000,ok,8702.302894510864,2284672,1,27.194696545346446,SPY,2.959638031448798,748.7884219565458,False,False,False,1.580191391132592,399.7884219565458,False,False,False,63.25,baseline_proxy_not_known_inventory,,323.87,320.0,low,2020
4864823450.982771,1577977200000000000,615,4.589006764457046,1161.0187114076325,False,False,False,2.502050242717915,633.0187114076325,False,False,False,2.0,2020-01-02,1-7,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,25140000000000,1578002340000000000,6.589006764457046,1667.0187114076325,False,False,False,True,other,1578002340000000000,1.9629984432526089,top_vega,SPY:2020-01-02:top_vega:2:312.0,-57480000000000,1577919720000000000,4.502050242717915,1139.0187114076325,False,False,False,False,overnight_or_pre,1577919720000000000,ok,8484.745322148092,2284672,2,27.194696545346446,SPY,6.399283444298943,1619.0187114076325,False,False,False,5.019836803982737,1270.0187114076325,False,False,False,63.25,baseline_proxy_not_known_inventory,,323.87,312.0,low,2020
4864823450.982771,1577977200000000000,615,2.290284061243216,579.4418674945337,False,False,False,4.377240582982346,1107.4418674945337,False,False,False,2.0,2020-01-02,1-7,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,25140000000000,1578002340000000000,0.29028406124321604,73.44186749453365,False,False,False,True,other,1578002340000000000,1.9629984432526089,top_vega,SPY:2020-01-02:top_vega:3:328.0,-57480000000000,1577919720000000000,2.3772405829823464,601.4418674945337,False,False,False,False,overnight_or_pre,1577919720000000000,ok,8919.860466873633,2284672,3,27.194696545346446,SPY,0.48000738140131877,121.44186749453365,False,False,False,1.8594540217175244,470.44186749453365,False,False,False,63.25,baseline_proxy_not_known_inventory,,323.87,328.0,low,2020
3452844741.128486,1583161200000000000,1017,1.9248949814164258,2858.4690474033923,False,False,False,0.14981080633225072,222.46904740339232,False,False,False,-1.0,2020-03-02,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21840000000000,1583183040000000000,0.9248949814164258,1373.4690474033923,False,False,False,True,other,1583183040000000000,7.095342551161057,key_gamma,SPY:2020-03-02:key_gamma:1:299.0,-57540000000000,1583103660000000000,0.8501891936677493,1262.5309525966077,False,False,False,False,overnight_or_pre,1583103660000000000,ok,8539.882738149152,3167580,1,28.56148072959583,SPY,0.9154673719888163,1359.4690474033923,False,False,False,0.26096360444216005,387.5309525966077,False,False,False,371.25,baseline_proxy_not_known_inventory,-418481483.2663448,296.49,299.0,high,2020
3452844741.128486,1583161200000000000,1017,1.694360454226399,2516.1252745262027,False,False,False,0.08072372085777596,119.8747254737973,False,False,False,1.0,2020-03-02,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21840000000000,1583183040000000000,2.6943604542264015,4001.1252745262063,False,False,False,True,other,1583183040000000000,7.095342551161057,call_wall,SPY:2020-03-02:call_wall:1:276.0,-57540000000000,1583103660000000000,0.9192762791422265,1365.1252745262063,False,False,False,False,overnight_or_pre,1583103660000000000,ok,7882.968681368448,3167580,1,28.56148072959583,SPY,2.684932844798792,3987.1252745262063,False,False,False,1.5085018683678157,2240.1252745262063,False,False,False,371.25,baseline_proxy_not_known_inventory,77055690.22022481,296.49,276.0,high,2020
3452844741.128486,1583161200000000000,1017,2.924894981416426,4343.469047403392,False,False,False,1.1498108063322507,1707.4690474033923,False,False,False,-2.0,2020-03-02,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21840000000000,1583183040000000000,0.9248949814164258,1373.4690474033923,False,False,False,True,other,1583183040000000000,7.095342551161057,put_wall,SPY:2020-03-02:put_wall:1:299.0,-57540000000000,1583103660000000000,0.8501891936677493,1262.5309525966077,False,False,False,False,overnight_or_pre,1583103660000000000,ok,8539.882738149152,3167580,1,28.56148072959583,SPY,0.9154673719888163,1359.4690474033923,False,False,False,0.26096360444216005,387.5309525966077,False,False,False,371.25,baseline_proxy_not_known_inventory,-418481483.2663448,296.49,299.0,high,2020
3452844741.128486,1583161200000000000,1017,5.3868926456098585,7999.53557873064,False,False,False,3.611808470525683,5363.53557873064,False,False,False,-1.0,2020-03-02,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21840000000000,1583183040000000000,4.3868926456098585,6514.53557873064,False,False,False,True,other,1583183040000000000,7.095342551161057,gamma_flip,SPY:2020-03-02:gamma_flip:1:254.0,-57540000000000,1583103660000000000,2.611808470525683,3878.53557873064,False,False,False,False,overnight_or_pre,1583103660000000000,ok,7254.61610531734,3167580,1,28.56148072959583,SPY,4.377465036182249,6500.53557873064,False,False,False,3.2010340597512728,4753.53557873064,False,False,False,371.25,baseline_proxy_not_known_inventory,,296.49,254.0,high,2020
3452844741.128486,1583161200000000000,1017,1.9248949814164258,2858.4690474033923,False,False,False,0.14981080633225072,222.46904740339232,False,False,False,-1.0,2020-03-02,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21840000000000,1583183040000000000,0.9248949814164258,1373.4690474033923,False,False,False,True,other,1583183040000000000,7.095342551161057,max_pain,SPY:2020-03-02:max_pain:1:299.0,-57540000000000,1583103660000000000,0.8501891936677493,1262.5309525966077,False,False,False,False,overnight_or_pre,1583103660000000000,ok,8539.882738149152,3167580,1,28.56148072959583,SPY,0.9154673719888163,1359.4690474033923,False,False,False,0.26096360444216005,387.5309525966077,False,False,False,371.25,baseline_proxy_not_known_inventory,,296.49,299.0,high,2020
3452844741.128486,1583161200000000000,1017,0.0751050185835742,111.53095259660768,False,False,False,1.8501891936677493,2747.5309525966077,False,False,False,1.0,2020-03-02,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21840000000000,1583183040000000000,0.9248949814164258,1373.4690474033923,False,False,False,True,other,1583183040000000000,7.095342551161057,top_gamma,SPY:2020-03-02:top_gamma:1:299.0,-57540000000000,1583103660000000000,0.8501891936677493,1262.5309525966077,False,False,False,False,overnight_or_pre,1583103660000000000,ok,8539.882738149152,3167580,1,28.56148072959583,SPY,0.9154673719888163,1359.4690474033923,False,False,False,0.26096360444216005,387.5309525966077,False,False,False,371.25,baseline_proxy_not_known_inventory,,296.49,299.0,high,2020
3452844741.128486,1583161200000000000,1017,3.771161077108153,5600.174199505607,False,False,False,1.996076902023978,2964.1741995056072,False,False,False,-2.0,2020-03-02,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21840000000000,1583183040000000000,1.771161077108153,2630.1741995056072,False,False,False,True,other,1583183040000000000,7.095342551161057,top_gamma,SPY:2020-03-02:top_gamma:2:288.0,-57540000000000,1583103660000000000,0.003923097976022055,5.825800494392752,True,False,True,False,overnight_or_pre,1583103660000000000,ok,8225.706450123598,3167580,2,28.56148072959583,SPY,1.7617334676805436,2616.1741995056072,False,False,False,0.5853024912495671,869.1741995056072,False,False,False,371.25,baseline_proxy_not_known_inventory,,296.49,288.0,high,2020
3452844741.128486,1583161200000000000,1017,2.6171618557103407,3886.4853557298557,False,False,False,0.8420776806261654,1250.4853557298557,False,False,False,-2.0,2020-03-02,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21840000000000,1583183040000000000,0.6171618557103405,916.4853557298557,False,False,False,True,other,1583183040000000000,7.095342551161057,top_gamma,SPY:2020-03-02:top_gamma:3:303.0,-57540000000000,1583103660000000000,1.1579223193738346,1719.5146442701443,False,False,False,False,overnight_or_pre,1583103660000000000,ok,8654.128661067536,3167580,3,28.56148072959583,SPY,0.6077342462827311,902.4853557298557,False,False,False,0.5686967301482454,844.5146442701443,False,False,False,371.25,baseline_proxy_not_known_inventory,,296.49,303.0,high,2020
3452844741.128486,1583161200000000000,1017,1.3828381442896596,2053.5146442701443,False,False,False,3.1579223193738346,4689.514644270144,False,False,False,2.0,2020-03-02,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21840000000000,1583183040000000000,0.6171618557103405,916.4853557298557,False,False,False,True,other,1583183040000000000,7.095342551161057,top_vanna,SPY:2020-03-02:top_vanna:1:303.0,-57540000000000,1583103660000000000,1.1579223193738346,1719.5146442701443,False,False,False,False,overnight_or_pre,1583103660000000000,ok,8654.128661067536,3167580,1,28.56148072959583,SPY,0.6077342462827311,902.4853557298557,False,False,False,0.5686967301482454,844.5146442701443,False,False,False,371.25,baseline_proxy_not_known_inventory,,296.49,303.0,high,2020
3452844741.128486,1583161200000000000,1017,3.771161077108153,5600.174199505607,False,False,False,1.996076902023978,2964.1741995056072,False,False,False,-2.0,2020-03-02,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21840000000000,1583183040000000000,1.771161077108153,2630.1741995056072,False,False,False,True,other,1583183040000000000,7.095342551161057,top_vanna,SPY:2020-03-02:top_vanna:2:288.0,-57540000000000,1583103660000000000,0.003923097976022055,5.825800494392752,True,False,True,False,overnight_or_pre,1583103660000000000,ok,8225.706450123598,3167580,2,28.56148072959583,SPY,1.7617334676805436,2616.1741995056072,False,False,False,0.5853024912495671,869.1741995056072,False,False,False,371.25,baseline_proxy_not_known_inventory,,296.49,288.0,high,2020
3452844741.128486,1583161200000000000,1017,1.694360454226399,2516.1252745262027,False,False,False,0.08072372085777596,119.8747254737973,False,False,False,1.0,2020-03-02,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21840000000000,1583183040000000000,2.6943604542264015,4001.1252745262063,False,False,False,True,other,1583183040000000000,7.095342551161057,top_vanna,SPY:2020-03-02:top_vanna:3:276.0,-57540000000000,1583103660000000000,0.9192762791422265,1365.1252745262063,False,False,False,False,overnight_or_pre,1583103660000000000,ok,7882.968681368448,3167580,3,28.56148072959583,SPY,2.684932844798792,3987.1252745262063,False,False,False,1.5085018683678157,2240.1252745262063,False,False,False,371.25,baseline_proxy_not_known_inventory,,296.49,276.0,high,2020
3452844741.128486,1583161200000000000,1017,1.6171618557103404,2401.4853557298557,False,False,False,0.15792231937383458,234.51464427014434,False,False,False,-1.0,2020-03-02,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21840000000000,1583183040000000000,0.6171618557103405,916.4853557298557,False,False,False,True,other,1583183040000000000,7.095342551161057,top_vega,SPY:2020-03-02:top_vega:1:303.0,-57540000000000,1583103660000000000,1.1579223193738346,1719.5146442701443,False,False,False,False,overnight_or_pre,1583103660000000000,ok,8654.128661067536,3167580,1,28.56148072959583,SPY,0.6077342462827311,902.4853557298557,False,False,False,0.5686967301482454,844.5146442701443,False,False,False,371.25,baseline_proxy_not_known_inventory,,296.49,303.0,high,2020
3452844741.128486,1583161200000000000,1017,2.924894981416426,4343.469047403392,False,False,False,1.1498108063322507,1707.4690474033923,False,False,False,-2.0,2020-03-02,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21840000000000,1583183040000000000,0.9248949814164258,1373.4690474033923,False,False,False,True,other,1583183040000000000,7.095342551161057,top_vega,SPY:2020-03-02:top_vega:2:299.0,-57540000000000,1583103660000000000,0.8501891936677493,1262.5309525966077,False,False,False,False,overnight_or_pre,1583103660000000000,ok,8539.882738149152,3167580,2,28.56148072959583,SPY,0.9154673719888163,1359.4690474033923,False,False,False,0.26096360444216005,387.5309525966077,False,False,False,371.25,baseline_proxy_not_known_inventory,,296.49,299.0,high,2020
3452844741.128486,1583161200000000000,1017,3.771161077108153,5600.174199505607,False,False,False,1.996076902023978,2964.1741995056072,False,False,False,-2.0,2020-03-02,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21840000000000,1583183040000000000,1.771161077108153,2630.1741995056072,False,False,False,True,other,1583183040000000000,7.095342551161057,top_vega,SPY:2020-03-02:top_vega:3:288.0,-57540000000000,1583103660000000000,0.003923097976022055,5.825800494392752,True,False,True,False,overnight_or_pre,1583103660000000000,ok,8225.706450123598,3167580,3,28.56148072959583,SPY,1.7617334676805436,2616.1741995056072,False,False,False,0.5853024912495671,869.1741995056072,False,False,False,371.25,baseline_proxy_not_known_inventory,,296.49,288.0,high,2020
1618101918.7406597,1584108000000000000,1213,2.089945098082291,4725.365866764059,False,False,False,0.25801232497304705,583.3658667640593,False,False,False,-1.0,2020-03-13,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21960000000000,1584129960000000000,1.0899450980822907,2464.3658667640593,False,False,False,True,other,1584129960000000000,11.752541407076867,key_gamma,SPY:2020-03-13:key_gamma:1:251.0,-37920000000000,1584070080000000000,0.741987675026953,1677.6341332359407,False,False,False,False,overnight_or_pre,1584070080000000000,ok,7361.908533308985,3022402,1,29.330312881709105,SPY,1.068715553632932,2416.3658667640593,False,False,False,0.1232349107633528,278.6341332359407,False,False,False,565.25,baseline_proxy_not_known_inventory,-119977830.135341,256.58,251.0,high,2020
1618101918.7406597,1584108000000000000,1213,2.4012796886002112,5429.293375925077,False,False,False,0.5693469154909674,1287.2933759250773,False,False,False,-1.0,2020-03-13,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21960000000000,1584129960000000000,1.401279688600211,3168.2933759250773,False,False,False,True,other,1584129960000000000,11.752541407076867,call_wall,SPY:2020-03-13:call_wall:1:245.0,-37920000000000,1584070080000000000,0.4306530845090326,973.7066240749227,False,False,False,False,overnight_or_pre,1584070080000000000,ok,7185.926656018731,3022402,1,29.330312881709105,SPY,1.3800501441508524,3120.2933759250773,False,False,False,0.18809967975456757,425.29337592507727,False,False,False,565.25,baseline_proxy_not_known_inventory,43478532.84017904,256.58,245.0,high,2020
1618101918.7406597,1584108000000000000,1213,2.089945098082291,4725.365866764059,False,False,False,0.25801232497304705,583.3658667640593,False,False,False,-1.0,2020-03-13,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21960000000000,1584129960000000000,1.0899450980822907,2464.3658667640593,False,False,False,True,other,1584129960000000000,11.752541407076867,put_wall,SPY:2020-03-13:put_wall:1:251.0,-37920000000000,1584070080000000000,0.741987675026953,1677.6341332359407,False,False,False,False,overnight_or_pre,1584070080000000000,ok,7361.908533308985,3022402,1,29.330312881709105,SPY,1.068715553632932,2416.3658667640593,False,False,False,0.1232349107633528,278.6341332359407,False,False,False,565.25,baseline_proxy_not_known_inventory,-119977830.135341,256.58,251.0,high,2020
1618101918.7406597,1584108000000000000,1213,0.698507149091547,1579.3246640959878,False,False,False,1.1334256240176968,2562.675335904012,False,False,False,2.0,2020-03-13,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21960000000000,1584129960000000000,2.698507149091547,6101.324664095988,False,False,False,True,other,1584129960000000000,11.752541407076867,gamma_flip,SPY:2020-03-13:gamma_flip:1:220.0,-37920000000000,1584070080000000000,0.8665743759823034,1959.3246640959878,False,False,False,False,overnight_or_pre,1584070080000000000,ok,6452.668833976003,3022402,1,29.330312881709105,SPY,2.6772776046421884,6053.324664095988,False,False,False,1.4853271402459034,3358.324664095988,False,False,False,565.25,baseline_proxy_not_known_inventory,,256.58,220.0,high,2020
1618101918.7406597,1584108000000000000,1213,0.1695003940159768,383.2403908701235,False,False,False,2.0014331671252203,4525.2403908701235,False,False,False,1.0,2020-03-13,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21960000000000,1584129960000000000,0.8304996059840232,1877.7596091298765,False,False,False,True,other,1584129960000000000,11.752541407076867,max_pain,SPY:2020-03-13:max_pain:1:256.0,-37920000000000,1584070080000000000,1.0014331671252206,2264.2403908701235,False,False,False,False,overnight_or_pre,1584070080000000000,ok,7508.560097717531,3022402,1,29.330312881709105,SPY,0.8092700615346645,1829.7596091298765,False,False,False,0.3826804028616203,865.2403908701235,False,False,False,565.25,baseline_proxy_not_known_inventory,,256.58,256.0,high,2020
1618101918.7406597,1584108000000000000,1213,0.08994509808229072,203.36586676405932,False,False,False,1.741987675026953,3938.6341332359407,False,False,False,1.0,2020-03-13,0DTE,9aefce4864bf0b799d6e1ea8ba60646226a5561d63fda0ba9b84f3c73e2e3714,21960000000000,1584129960000000000,1.0899450980822907,2464.3658667640593,False,False,False,True,other,1584129960000000000,11.752541407076867,top_gamma,SPY:2020-03-13:top_gamma:1:251.0,-37920000000000,1584070080000000000,0.741987675026953,1677.6341332359407,False,False,False,False,overnight_or_pre,1584070080000000000,ok,7361.908533308985,3022402,1,29.330312881709105,SPY,1.068715553632932,2416.3658667640593,False,False,False,0.1232349107633528,278.6341332359407,False,False,False,565.25,baseline_proxy_not_known_inventory,,256.58,251.0,high,2020
